"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-06-18 00:00:00",203909,405981,17351,7205,58816,776121.5714285715,
"2019-06-19 00:00:00",472343,207615,13542,828,41929,749245.4285714285,
"2019-06-20 00:00:00",268712,586122,15803,448,70635,759208.5714285715,
"2019-06-21 00:00:00",825986,465441,19211,8106,53225,851387.1428571428,
"2019-06-22 00:00:00",193806,407881,12461,414,56188,878319.1428571428,
"2019-06-23 00:00:00",137238,583339,30263,1656,66830,863475,
"2019-06-24 00:00:00",167087,716246,29070,4834,91135,891667.1428571428,
"2019-06-25 00:00:00",329418,287697,13493,3692,101373,897726,
"2019-06-26 00:00:00",560272,129424,14449,414,116435,909831.4285714285,
"2019-06-27 00:00:00",420780,434183,32487,1242,74330,912874.2857142857,
"2019-06-28 00:00:00",89752,359136,3203,414,77908,792651.8571428572,
"2019-06-29 00:00:00",255090,314788,14020,2639,36445,785828,
"2019-06-30 00:00:00",443430,433409,13425,2078,50923,803533.5714285715,
"2019-07-01 00:00:00",615915,404811,23794,828,101074,823254.8571428572,
"2019-07-02 00:00:00",188825,613745,28020,4997,72575,847896.1428571428,
"2019-07-03 00:00:00",200892,227274,27097,828,57844,804030.4285714285,
"2019-07-04 00:00:00",330068,400473,17120,2790,73224,784124,
"2019-07-05 00:00:00",257527,461080,29261,5277,49571,823024.2857142857,
"2019-07-06 00:00:00",81165,387686,17955,0,68037,813290.1428571428,
"2019-07-07 00:00:00",363775,524397,18074,1242,110457,823958.7142857143,
"2019-07-08 00:00:00",328307,361384,13882,4747,68736,771192.1428571428,
"2019-07-09 00:00:00",148694,429038,15497,1163,25119,729956.2857142857,
"2019-07-10 00:00:00",328345,374533,30924,828,115308,777956.8571428572,
"2019-07-11 00:00:00",426139,368952,12043,828,146797,796683,
"2019-07-12 00:00:00",115201,426130,7457,1735,43313,766843.1428571428,
"2019-07-13 00:00:00",71394,246043,15438,2093,22721,738678.1428571428,
"2019-07-14 00:00:00",162773,530277,14789,2563,106367,709938.5714285715,
"2019-07-15 00:00:00",573146,282680,40333,2790,60697,736023.1428571428,
"2019-07-16 00:00:00",164495,579677,10026,1886,72082,765830.8571428572,
"2019-07-17 00:00:00",1069849,270401,17451,1895,15203,840810.8571428572,
"2019-07-18 00:00:00",229269,397093,12971,828,64195,805038.8571428572,
"2019-07-19 00:00:00",69619,225081,6971,983,14050,765448.5714285715,
"2019-07-20 00:00:00",231560,624206,32097,1242,83876,853347.5714285715,
"2019-07-21 00:00:00",140601,534493,37091,1991,60822,847380.4285714285,
"2019-07-22 00:00:00",486508,581390,11842,9306,110392,881636.2857142857,
"2019-07-23 00:00:00",156527,381478,30752,5025,52338,852772.5714285715,
"2019-07-24 00:00:00",336825,533914,9825,1429,71871,792639.1428571428,
"2019-07-25 00:00:00",249040,311536,10468,828,55719,781672.7142857143,
"2019-07-26 00:00:00",312541,475410,29394,1242,32389,857997.2857142857,
"2019-07-27 00:00:00",88983,239629,18230,828,53177,776263.7142857143,
"2019-07-28 00:00:00",245362,414413,9015,1242,70984,771409,
"2019-07-29 00:00:00",357169,426357,9624,1235,86034,725835,
"2019-07-30 00:00:00",206555,424317,33491,3973,128916,750282.4285714285,
"2019-07-31 00:00:00",255289,364944,32499,1520,116735,724157.1428571428,
"2019-08-01 00:00:00",407411,300655,16548,2769,62458,747335.8571428572,
"2019-08-02 00:00:00",149470,334230,8287,1191,112165,712245.5714285715,
"2019-08-03 00:00:00",304386,332306,16681,1789,50519,755793.4285714285,
"2019-08-04 00:00:00",248217,256796,21529,5564,132387,744861.7142857143,
"2019-08-05 00:00:00",503046,509542,14631,192,152896,787702.8571428572,
"2019-08-06 00:00:00",285552,476073,28680,414,32489,791410.7142857143,
"2019-08-07 00:00:00",285341,272243,24108,3405,126605,782941.7142857143,
