date,port,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score
2023-11-20,Rotterdam,10.1,1.5,28.7,0,0,0.0
2023-11-21,Rotterdam,8.4,0.1,17.8,0,0,0.0
2023-11-22,Rotterdam,5.2,0.1,20.7,0,0,0.0
2023-11-23,Rotterdam,11.6,0.6,32.4,0,0,0.0
2023-11-24,Rotterdam,7.6,3.3,38.0,0,0,0.0
2023-11-25,Rotterdam,6.5,4.5,32.3,0,0,0.0
2023-11-26,Rotterdam,5.7,2.4,18.1,0,0,0.0
2023-11-27,Rotterdam,5.4,18.5,25.8,0,0,0.0
2023-11-28,Rotterdam,2.4,0.7,24.7,0,0,0.0
2023-11-29,Rotterdam,3.2,2.3,26.0,0,0,0.0
2023-11-30,Rotterdam,0.1,2.0,9.9,0,0,0.0
2023-12-01,Rotterdam,-1.2,0.0,13.0,0,0,0.0
2023-12-02,Rotterdam,-1.0,0.7,14.3,0,0,0.0
2023-12-03,Rotterdam,0.3,4.1,23.3,0,0,0.0
2023-12-04,Rotterdam,2.7,4.3,23.3,0,0,0.0
2023-12-05,Rotterdam,2.5,2.2,18.0,0,0,0.0
2023-12-06,Rotterdam,3.3,0.3,10.6,0,0,0.0
2023-12-07,Rotterdam,1.6,0.0,23.0,0,0,0.0
2023-12-08,Rotterdam,5.4,2.6,20.1,0,0,0.0
2023-12-09,Rotterdam,7.5,7.1,35.3,0,0,0.0
2023-12-10,Rotterdam,9.7,1.1,46.4,1,0,0.7
2023-12-11,Rotterdam,9.3,3.1,40.3,1,0,0.7
2023-12-12,Rotterdam,7.3,15.4,17.7,0,0,0.0
2023-12-13,Rotterdam,7.4,1.4,18.0,0,0,0.0
2023-12-14,Rotterdam,5.5,0.1,15.7,0,0,0.0
2023-12-15,Rotterdam,6.8,0.0,14.5,0,0,0.0
2023-12-16,Rotterdam,7.9,0.0,22.3,0,0,0.0
2023-12-17,Rotterdam,8.4,0.0,23.6,0,0,0.0
2023-12-18,Rotterdam,7.3,0.0,25.4,0,0,0.0
2023-12-19,Rotterdam,8.9,18.7,28.3,0,0,0.0
2023-12-20,Rotterdam,8.0,3.0,32.2,0,0,0.0
2023-12-21,Rotterdam,10.0,6.6,42.9,1,0,0.7
2023-12-22,Rotterdam,8.6,3.8,34.4,0,0,0.0
2023-12-23,Rotterdam,9.4,2.8,36.0,0,0,0.0
2023-12-24,Rotterdam,10.7,9.2,36.5,0,0,0.0
2023-12-25,Rotterdam,11.1,10.8,33.6,0,0,0.0
2023-12-26,Rotterdam,8.5,5.8,34.5,0,0,0.0
2023-12-27,Rotterdam,7.6,4.5,32.8,0,0,0.0
2023-12-28,Rotterdam,10.5,0.7,36.7,0,0,0.0
2023-12-29,Rotterdam,9.3,11.2,36.9,0,0,0.0
2023-12-30,Rotterdam,8.0,0.2,28.6,0,0,0.0
2023-12-31,Rotterdam,8.8,4.2,34.0,0,0,0.0
2024-01-01,Rotterdam,7.4,2.5,36.4,0,0,0.0
2024-01-02,Rotterdam,10.2,19.5,49.4,1,0,0.7
2024-01-03,Rotterdam,9.0,7.2,44.6,1,0,0.7
2024-01-04,Rotterdam,7.7,6.4,19.4,0,0,0.0
2024-01-05,Rotterdam,7.4,6.7,25.6,0,0,0.0
2024-01-06,Rotterdam,4.6,0.1,18.9,0,0,0.0
2024-01-07,Rotterdam,0.7,0.0,24.0,0,0,0.0
2024-01-08,Rotterdam,-1.6,0.0,28.7,0,0,0.0
2024-01-09,Rotterdam,-3.5,0.0,22.1,0,0,0.0
2024-01-10,Rotterdam,-3.3,0.0,17.1,0,0,0.0
2024-01-11,Rotterdam,-1.7,0.0,10.5,0,0,0.0
2024-01-12,Rotterdam,3.1,0.0,9.0,0,0,0.0
2024-01-13,Rotterdam,4.4,0.3,19.9,0,0,0.0
2024-01-14,Rotterdam,3.9,2.6,23.3,0,0,0.0
2024-01-15,Rotterdam,2.4,2.8,25.3,0,0,0.0
2024-01-16,Rotterdam,1.2,1.0,22.7,0,0,0.0
2024-01-17,Rotterdam,-1.5,0.0,17.8,0,0,0.0
2024-01-18,Rotterdam,-0.9,0.0,17.1,0,0,0.0
2024-01-19,Rotterdam,1.3,0.4,20.1,0,0,0.0
2024-01-20,Rotterdam,-0.4,0.0,22.2,0,0,0.0
2024-01-21,Rotterdam,3.5,0.3,38.9,0,0,0.0
2024-01-22,Rotterdam,9.2,5.3,46.9,1,0,0.7
2024-01-23,Rotterdam,7.6,5.1,41.2,1,0,0.7
2024-01-24,Rotterdam,10.0,0.6,48.5,1,0,0.7
2024-01-25,Rotterdam,6.8,0.3,20.6,0,0,0.0
2024-01-26,Rotterdam,8.5,3.3,35.4,0,0,0.0
2024-01-27,Rotterdam,3.9,0.0,13.9,0,0,0.0
2024-01-28,Rotterdam,4.2,0.0,18.0,0,0,0.0
2024-01-29,Rotterdam,6.6,0.0,16.0,0,0,0.0
2024-01-30,Rotterdam,8.2,0.9,32.2,0,0,0.0
2024-01-31,Rotterdam,6.1,0.0,28.1,0,0,0.0
2024-02-01,Rotterdam,6.7,4.2,30.8,0,0,0.0
2024-02-02,Rotterdam,7.4,0.0,29.3,0,0,0.0
2024-02-03,Rotterdam,9.6,0.2,25.0,0,0,0.0
2024-02-04,Rotterdam,10.0,1.7,34.3,0,0,0.0
2024-02-05,Rotterdam,9.1,0.0,47.9,1,0,0.7
2024-02-06,Rotterdam,10.1,2.4,41.4,1,0,0.7
2024-02-07,Rotterdam,5.8,13.7,36.7,0,0,0.0
2024-02-08,Rotterdam,3.4,14.0,22.0,0,0,0.0
2024-02-09,Rotterdam,10.7,7.7,27.9,0,0,0.0
2024-02-10,Rotterdam,9.9,0.6,16.9,0,0,0.0
2024-02-11,Rotterdam,8.5,5.5,17.1,0,0,0.0
2024-02-12,Rotterdam,6.5,0.4,19.6,0,0,0.0
2024-02-13,Rotterdam,6.1,2.2,23.5,0,0,0.0
2024-02-14,Rotterdam,10.7,8.8,30.2,0,0,0.0
2024-02-15,Rotterdam,12.7,4.1,20.9,0,0,0.0
2024-02-16,Rotterdam,11.2,0.2,21.1,0,0,0.0
