date,calls_container,calls_dry_bulk,calls_general_cargo,calls_roro,calls_tanker,7-day_moving_average,prior_year_7-day_moving_average,incoming_dwt_container,incoming_dwt_dry_bulk,incoming_dwt_general_cargo,incoming_dwt_roro,incoming_dwt_tanker,outgoing_dwt_container,outgoing_dwt_dry_bulk,outgoing_dwt_general_cargo,outgoing_dwt_roro,outgoing_dwt_tanker,port,total_calls,total_incoming_dwt,total_outgoing_dwt,container_ratio,net_dwt_flow,congestion_score,queue_buildup_7d,ma_7day,prior_year_ma,yoy_pct_change,anomaly_flag,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score,disruption_count,disruption_flag,state,state_numeric
2019-01-31,15,0,9,3,35,64.28571428571429,0.0,156607,0,4253,0,98466,206411,0,9882,8809,57901,Antwerp,62,259326,283003,0.23809523809523808,-23677,0.916333338044692,-169774.0,64.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-01,14,2,8,4,49,66.42857142857143,0.0,268869,31252,7040,604,175346,211841,8392,4060,5068,95252,Antwerp,77,483111,324613,0.1794871794871795,158498,1.4882629831122502,-103024.0,66.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-02,10,1,5,1,34,63.285714285714285,0.0,46059,0,1921,0,236712,301464,25613,4638,0,64893,Antwerp,51,284692,396608,0.19230769230769232,-111916,0.7178152790279595,-91742.0,63.285714285714285,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-03,14,1,4,2,27,63.42857142857143,0.0,391630,35869,3153,358,41068,123772,0,3170,1772,53522,Antwerp,48,472078,182236,0.2857142857142857,289842,2.590461871079967,-53175.0,63.42857142857143,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-02-04,9,1,8,1,41,64.28571428571429,0.0,175604,0,3112,0,53469,323238,27053,8611,0,122905,Antwerp,60,232185,481807,0.14754098360655737,-249622,0.48190357984923454,-52282.0,64.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-02-05,14,1,10,3,42,64.14285714285714,0.0,296493,789,4806,4630,70398,225067,59,11832,4491,97745,Antwerp,70,377116,339194,0.19718309859154928,37922,1.1117970488951783,15703.0,64.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-06,19,1,12,6,35,63.0,0.0,316764,0,9852,4121,88715,296364,0,17619,6832,58606,Antwerp,73,419452,379421,0.25675675675675674,40031,1.105502580240471,141078.0,63.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-07,11,1,12,1,31,62.142857142857146,0.0,68376,77361,4237,0,245060,268676,0,12171,1842,54827,Antwerp,56,395034,337516,0.19298245614035087,57518,1.170412157017276,222273.0,62.142857142857146,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-08,17,0,11,1,40,61.0,0.0,274557,0,32447,604,58946,354792,0,26042,978,227992,Antwerp,69,366554,609804,0.24285714285714285,-243250,0.6011003517517896,-179475.0,61.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-09,6,0,7,4,43,62.285714285714285,0.0,56432,0,6553,604,106567,75035,0,3342,2919,58366,Antwerp,60,170156,139662,0.09836065573770492,30494,1.218332700858495,-37065.0,62.285714285714285,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
