"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-05-03 00:00:00",308646,83456,8093,193,356029,622318.8571428572,
"2019-05-04 00:00:00",48069,152860,4735,193,711055,667362.7142857143,
"2019-05-05 00:00:00",76248,161283,41407,1590,250319,635557,
"2019-05-06 00:00:00",237543,66459,16102,640,269959,670198.4285714285,
"2019-05-07 00:00:00",127449,225775,14931,0,748490,819772.8571428572,
"2019-05-08 00:00:00",147677,100151,5830,386,464393,761421.8571428572,
"2019-05-09 00:00:00",161841,25600,9387,999,647477,782182.2857142857,
"2019-05-10 00:00:00",286827,236329,10177,579,186490,777037.4285714285,
"2019-05-11 00:00:00",54634,0,6259,1788,413858,714126.8571428572,
"2019-05-12 00:00:00",49734,73746,22475,0,288577,700367.5714285715,
"2019-05-13 00:00:00",66951,143921,13692,1257,375153,701834.8571428572,
"2019-05-14 00:00:00",259879,324099,15751,0,365653,680225.8571428572,
"2019-05-15 00:00:00",96898,418565,4494,386,149043,673218.4285714285,
"2019-05-16 00:00:00",426698,93180,8545,0,436023,690238.5714285715,
"2019-05-17 00:00:00",158857,105723,15967,386,363092,679327.5714285715,
"2019-05-18 00:00:00",30427,98412,2561,1981,557596,709961.8571428572,
"2019-05-19 00:00:00",99836,0,9715,0,324895,709949.5714285715,
"2019-05-20 00:00:00",98163,248470,19801,811,632567,766926.4285714285,
"2019-05-21 00:00:00",217729,53381,11485,193,543303,747027.8571428572,
"2019-05-22 00:00:00",247914,198323,8961,607,332505,764017,
"2019-05-23 00:00:00",132576,147575,4849,1197,342094,715995,
"2019-05-24 00:00:00",191308,223556,7937,193,375534,738067,
"2019-05-25 00:00:00",101938,58420,5575,597,327991,710001.7142857143,
"2019-05-26 00:00:00",148308,293742,9715,3460,223058,744835.7142857143,
"2019-05-27 00:00:00",125366,196946,11149,953,740134,755512.2857142857,
"2019-05-28 00:00:00",209768,0,6008,193,638117,759511.5714285715,
"2019-05-29 00:00:00",117703,49770,9400,579,270619,710906.2857142857,
"2019-05-30 00:00:00",338675,173741,23272,363,686953,795865.2857142857,
"2019-05-31 00:00:00",174735,68871,1241,966,594212,801793.2857142857,
"2019-06-01 00:00:00",122074,194560,8908,2229,216527,808904.4285714285,
"2019-06-02 00:00:00",32488,226045,9670,220,236246,784102.2857142857,
"2019-06-03 00:00:00",385084,55146,17113,1874,448921,760329.5714285715,
"2019-06-04 00:00:00",219626,94920,15311,0,303337,728773.5714285715,
"2019-06-05 00:00:00",199996,78601,13022,1833,647064,799122.7142857143,
"2019-06-06 00:00:00",221283,127658,11909,193,247663,711365.8571428572,
"2019-06-07 00:00:00",174305,26893,6152,386,650160,713918.8571428572,
"2019-06-08 00:00:00",43641,235064,3505,1627,333081,724293,
"2019-06-09 00:00:00",36941,272525,16695,3220,155393,721451,
"2019-06-10 00:00:00",157440,174640,12366,1683,454442,706084.2857142857,
"2019-06-11 00:00:00",185847,27141,19844,1947,332718,696699.1428571428,
"2019-06-12 00:00:00",196129,68664,6623,386,966378,739222.7142857143,
"2019-06-13 00:00:00",531524,357270,14512,872,278016,821149.5714285715,
"2019-06-14 00:00:00",188802,137587,14435,579,555262,826688,
"2019-06-15 00:00:00",111958,0,15033,193,334922,804572,
"2019-06-16 00:00:00",86492,52665,25182,0,390998,814652.4285714285,
"2019-06-17 00:00:00",159050,72041,23577,1007,480543,805459,
"2019-06-18 00:00:00",238557,71966,17525,0,397841,828086.2857142857,
"2019-06-19 00:00:00",298093,336144,2847,579,129914,760857.2857142857,
"2019-06-20 00:00:00",303109,18990,7994,193,288226,680331.1428571428,
"2019-06-21 00:00:00",27550,281132,14300,579,462058,664467.4285714285,
"2019-06-22 00:00:00",266675,296018,1820,0,230471,712021.4285714285,
"2019-06-23 00:00:00",53872,84660,12408,1590,327371,701244.8571428572,
"2019-06-24 00:00:00",104070,0,18357,1152,432713,675541,
"2019-06-25 00:00:00",323966,194847,9870,193,381297,701867.2857142857,
"2019-06-26 00:00:00",176101,35521,5020,579,389130,678834.8571428572,
"2019-06-27 00:00:00",190631,84801,10172,226,241372,665790.8571428572,
"2019-06-28 00:00:00",229349,29339,1385,579,294412,632854.4285714285,
"2019-06-29 00:00:00",56547,79662,8004,832,420547,600084.1428571428,
"2019-06-30 00:00:00",55782,53056,20386,0,392670,606083,
"2019-07-01 00:00:00",118880,337137,10470,3708,688907,692198.8571428572,
"2019-07-02 00:00:00",191948,100069,12719,193,265885,643719,
"2019-07-03 00:00:00",337914,157165,10996,966,243978,664385.8571428572,
"2019-07-04 00:00:00",222617,32575,23322,1113,288142,670181.1428571428,
"2019-07-05 00:00:00",196990,256606,9118,579,476661,725165.5714285715,
"2019-07-06 00:00:00",89511,157479,9309,1470,271220,719936.5714285715,
"2019-07-07 00:00:00",56260,24610,13441,0,130761,677533.5714285715,
"2019-07-08 00:00:00",221371,316366,35564,6662,968493,733155.5714285715,
"2019-07-09 00:00:00",151009,214381,11145,0,280394,745457.5714285715,
"2019-07-10 00:00:00",197911,44646,6929,579,343861,723015.8571428572,
"2019-07-11 00:00:00",255554,48100,11182,1428,525931,762219.4285714285,
"2019-07-12 00:00:00",122919,146127,8611,579,682231,765149.7142857143,
"2019-07-13 00:00:00",75243,72317,6500,2229,630779,802018.2857142857,
"2019-07-14 00:00:00",106759,0,21837,0,526302,863421.8571428572,
"2019-07-15 00:00:00",121745,71794,7789,1112,259642,708225.5714285715,
"2019-07-16 00:00:00",198841,47671,8755,0,167741,674808.4285714285,
"2019-07-17 00:00:00",305652,0,11105,579,642644,727101.8571428572,
"2019-07-18 00:00:00",244540,24314,12982,452,185724,673647.1428571428,
"2019-07-19 00:00:00",108590,49764,12407,579,252343,596963.7142857143,
"2019-07-20 00:00:00",80241,224168,10614,5045,466462,596886.5714285715,
"2019-07-21 00:00:00",42270,77219,16792,0,390102,578527.4285714285,
"2019-07-22 00:00:00",120563,89428,6305,557,343006,592495.4285714285,
"2019-07-23 00:00:00",254424,0,10454,0,395556,626413.2857142857,
"2019-07-24 00:00:00",217579,107563,2369,386,251949,572108.2857142857,
"2019-07-25 00:00:00",205751,0,7821,193,232703,569030.5714285715,
"2019-07-26 00:00:00",95757,75433,8286,193,186721,560845.8571428572,
"2019-07-27 00:00:00",95107,26650,21821,193,264065,506746.85714285716,
"2019-07-28 00:00:00",169213,111872,16592,1952,505639,546587.7142857143,
"2019-07-29 00:00:00",88343,96459,18436,3412,285096,536857.2857142857,
"2019-07-30 00:00:00",236480,0,10437,0,323853,524048.28571428574,
"2019-07-31 00:00:00",169701,442503,14197,386,531788,606723.8571428572,
"2019-08-01 00:00:00",253935,177338,6291,386,158534,628154.8571428572,
"2019-08-02 00:00:00",228624,112740,22725,386,614815,715712.1428571428,
"2019-08-03 00:00:00",108493,93520,5582,193,270188,725732.1428571428,
"2019-08-04 00:00:00",62760,247475,18251,5200,943131,793096.2857142857,
"2019-08-05 00:00:00",154258,268570,13771,3320,330448,832899.4285714285,
"2019-08-06 00:00:00",68407,295909,3523,193,607991,890792.7142857143,
"2019-08-07 00:00:00",164050,0,5655,193,188611,776497.4285714285,
"2019-08-08 00:00:00",316141,175442,9784,446,506284,835299.1428571428,
"2019-08-09 00:00:00",181350,134667,13070,386,318925,788028.7142857143,
"2019-08-10 00:00:00",61094,7954,454,0,255370,766156.7142857143,
"2019-08-11 00:00:00",70494,217670,16528,1462,248142,662939.2857142857,
"2019-08-12 00:00:00",227236,153906,11025,923,144086,629626.1428571428,
"2019-08-13 00:00:00",78908,132134,18292,0,441159,585979,
"2019-08-14 00:00:00",260834,199263,18555,386,549629,681716,
"2019-08-15 00:00:00",266645,365886,23602,0,249503,667078.7142857143,
"2019-08-16 00:00:00",152059,195370,2113,220,273990,663557.8571428572,
"2019-08-17 00:00:00",40442,0,5249,2739,285465,664846.7142857143,
"2019-08-18 00:00:00",55859,0,15817,557,351156,646145.5714285715,
"2019-08-19 00:00:00",178498,50610,17596,386,384770,659672,
"2019-08-20 00:00:00",115076,79397,21334,579,949454,730436.1428571428,
"2019-08-21 00:00:00",128768,4809,12568,386,496699,675373.7142857143,
"2019-08-22 00:00:00",196183,392016,14807,0,645341,724332.4285714285,
"2019-08-23 00:00:00",115125,143965,12155,193,382578,728655.8571428572,
"2019-08-24 00:00:00",138552,225903,495,781,177960,758627,
"2019-08-25 00:00:00",136323,140803,9970,2523,238438,773579.7142857143,
"2019-08-26 00:00:00",350653,208377,53337,5038,625537,860877,
"2019-08-27 00:00:00",163157,127316,9080,1770,450633,801750.5714285715,
"2019-08-28 00:00:00",319484,110704,15389,386,259919,810700.8571428572,
"2019-08-29 00:00:00",139491,196803,6310,386,209073,711231.7142857143,
"2019-08-30 00:00:00",189709,70867,6833,386,485614,725430.5714285715,
"2019-08-31 00:00:00",177075,116338,12425,0,144659,712116.7142857143,
"2019-09-01 00:00:00",43568,174021,19456,2180,559807,750827.4285714285,
"2019-09-02 00:00:00",204851,175266,28797,921,107865,647221.4285714285,
"2019-09-03 00:00:00",115717,137023,15861,0,476481,646239.2857142857,
"2019-09-04 00:00:00",156612,96871,19998,386,375656,638188,
"2019-09-05 00:00:00",446886,32745,6021,386,613585,716410.8571428572,
"2019-09-06 00:00:00",147449,93031,17058,386,451759,710164.5714285715,
"2019-09-07 00:00:00",139212,138912,7525,386,167317,710572.7142857143,
"2019-09-08 00:00:00",64203,195540,13212,3756,491551,706177.1428571428,
"2019-09-09 00:00:00",224849,230826,6787,1916,371618,751648.1428571428,
"2019-09-10 00:00:00",58688,66879,23400,0,578742,749166.1428571428,
"2019-09-11 00:00:00",354030,153466,16459,386,364018,783285.7142857143,
"2019-09-12 00:00:00",138836,135132,5834,872,365459,718501.2857142857,
"2019-09-13 00:00:00",163716,210174,3703,570,53313,678757.2857142857,
"2019-09-14 00:00:00",58891,73298,6876,0,364098,685873.1428571428,
"2019-09-15 00:00:00",111722,71732,6877,1915,341825,652417,
"2019-09-16 00:00:00",79857,111300,20347,447,594937,648258.5714285715,
"2019-09-17 00:00:00",307965,142503,13665,363,530003,686371.7142857143,
"2019-09-18 00:00:00",251924,351319,15906,413,378730,702076.2857142857,
"2019-09-19 00:00:00",360685,48100,3497,735,236630,702578.4285714285,
"2019-09-20 00:00:00",128922,34020,5012,557,239575,699237,
"2019-09-21 00:00:00",84371,224187,9226,0,440329,735658.4285714285,
"2019-09-22 00:00:00",65848,243150,13225,1546,525081,780627,
"2019-09-23 00:00:00",146844,342596,10799,700,566802,817891.8571428572,
"2019-09-24 00:00:00",157119,186078,11867,193,624048,815721.1428571428,
"2019-09-25 00:00:00",176922,31805,7200,750,547194,782232.2857142857,
"2019-09-26 00:00:00",258852,230274,14017,646,340386,810022,
"2019-09-27 00:00:00",144674,0,26860,386,431200,837883.8571428572,
"2019-09-28 00:00:00",135578,905,26999,193,218840,784227,
"2019-09-29 00:00:00",78111,48100,10246,2855,378230,736897.2857142857,
"2019-09-30 00:00:00",292783,232052,23308,2100,389271,718579.1428571428,
"2019-10-01 00:00:00",141822,251766,12475,0,197638,664921.2857142857,
"2019-10-02 00:00:00",298180,30991,14052,386,408611,663256.8571428572,
"2019-10-03 00:00:00",229901,339447,12559,226,280859,665945,
"2019-10-04 00:00:00",136620,0,7758,386,178568,625975.4285714285,
"2019-10-05 00:00:00",128562,0,11101,193,274572,630534.2857142857,
"2019-10-06 00:00:00",103629,275700,13882,3867,175442,638388.2857142857,
"2019-10-07 00:00:00",177406,0,25839,640,260888,570568.1428571428,
"2019-10-08 00:00:00",238488,110272,12879,1026,271787,574961.1428571428,
