date,calls_container,calls_dry_bulk,calls_general_cargo,calls_roro,calls_tanker,7-day_moving_average,prior_year_7-day_moving_average,incoming_dwt_container,incoming_dwt_dry_bulk,incoming_dwt_general_cargo,incoming_dwt_roro,incoming_dwt_tanker,outgoing_dwt_container,outgoing_dwt_dry_bulk,outgoing_dwt_general_cargo,outgoing_dwt_roro,outgoing_dwt_tanker,port,total_calls,total_incoming_dwt,total_outgoing_dwt,container_ratio,net_dwt_flow,congestion_score,queue_buildup_7d,ma_7day,prior_year_ma,yoy_pct_change,anomaly_flag,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score,disruption_count,disruption_flag,state,state_numeric,t_numeric
2023-09-15,38,0,7,0,7,59.71428571428572,55.57142857142857,123379,0,11259,0,14651,218390,0,9292,0,2284,Busan,52,149289,229966,0.7169811320754716,-80677,0.6491757513034478,286283.0,59.71428571428572,55.57142857142857,7.455012853470455,0,24.3,7.4,22.0,0.0,0.0,0.0,0,0,S0,0,257.0
2023-09-15,6,1,4,1,3,17.428571428571427,17.857142857142858,126286,72504,2222,4218,53541,13079,0,15957,0,2799,Hamburg,15,258771,31835,0.375,226936,8.128251036562382,1035928.0,17.428571428571427,17.857142857142858,-2.400000000000011,1,15.4,0.0,16.0,0.0,0.0,0.0,0,0,S3,3,257.0
2023-09-15,4,2,12,0,3,21.428571428571427,17.142857142857142,14126,51414,9000,0,44369,72639,0,1706,0,35402,Nhava Sheva,21,118909,109747,0.18181818181818182,9162,1.0834730473448264,613416.0,21.428571428571427,17.142857142857142,24.999999999999993,0,27.3,3.3,18.0,0.0,0.0,0.0,0,0,S4,4,257.0
2023-09-15,15,2,15,5,50,85.85714285714286,90.85714285714286,167197,82403,6991,336,206732,80921,0,7991,4485,124784,Rotterdam,87,463659,218181,0.17045454545454544,245478,2.125101979081684,3425495.0,85.85714285714286,90.85714285714286,-5.50314465408805,0,16.8,0.0,11.2,0.0,0.0,0.0,0,0,S3,3,257.0
2023-09-15,39,32,15,9,13,110.85714285714286,89.42857142857143,248265,417403,15629,2553,37982,420267,248137,10884,11018,15003,Shanghai,108,721832,705309,0.3577981651376147,16523,1.0234251605676936,1375199.0,110.85714285714286,89.42857142857143,23.961661341853034,0,25.1,11.9,10.4,0.0,0.0,0.0,0,0,S0,0,257.0
2023-09-15,40,3,5,4,75,124.0,118.28571428571428,483448,40728,4566,511,534602,493840,3008,2015,2409,496085,Singapore,127,1063855,997357,0.3125,66498,1.0666731504635247,1154728.0,124.0,118.28571428571428,4.8309178743961425,0,29.2,1.1,24.8,0.0,0.0,0.0,0,0,S0,0,257.0
2023-09-16,45,6,3,3,59,125.14285714285714,117.14285714285714,360070,82658,964,252,264934,1094266,3116,1007,2846,310518,Singapore,116,708878,1411753,0.38461538461538464,-702875,0.5021257244534104,334074.0,125.14285714285714,117.14285714285714,6.829268292682928,0,29.4,0.1,19.6,0.0,0.0,0.0,0,0,S0,0,258.0
2023-09-16,32,30,19,6,16,110.57142857142856,91.14285714285714,260258,380875,20332,1600,21849,249953,162646,15789,14711,91977,Shanghai,103,684914,535076,0.3076923076923077,149838,1.2800288556600266,1733047.0,110.57142857142856,91.14285714285714,21.31661442006268,0,24.0,13.9,10.9,0.0,0.0,0.0,0,0,S1,1,258.0
2023-09-16,11,2,8,8,37,84.42857142857143,87.71428571428571,205004,167278,4431,557,223796,28137,0,12316,11687,100570,Rotterdam,66,601066,152710,0.16417910447761194,448356,3.9359705587678686,3356521.0,84.42857142857143,87.71428571428571,-3.7459283387622064,0,18.7,0.9,14.8,0.0,0.0,0.0,0,0,S3,3,258.0
2023-09-16,15,2,7,3,39,60.0,59.0,202059,32304,9024,0,192507,272632,0,5401,1738,72958,Antwerp,66,435894,352729,0.22388059701492538,83165,1.23577240382162,-667603.0,60.0,59.0,1.694915254237288,0,18.8,4.9,14.2,0.0,0.0,0.0,0,0,S1,1,258.0
2023-09-16,9,1,1,0,1,17.714285714285715,16.714285714285715,33505,74089,0,0,0,121647,0,166,0,0,Hamburg,12,107594,121813,0.6923076923076923,-14219,0.8832646493834863,966073.0,17.714285714285715,16.714285714285715,5.982905982905982,0,17.6,0.0,13.6,0.0,0.0,0.0,0,0,S4,4,258.0
2023-09-16,39,2,15,1,15,62.0,56.142857142857146,109731,11890,13678,178,24140,193986,0,4887,348,8839,Busan,72,159617,208060,0.5342465753424658,-48443,0.7671644373525072,69046.0,62.0,56.142857142857146,10.432569974554701,0,23.8,10.0,10.8,0.0,0.0,0.0,0,0,S0,0,258.0
2023-09-16,7,4,8,0,4,21.714285714285715,16.0,46169,66998,12832,0,103739,219238,0,1137,0,37141,Nhava Sheva,23,229738,257516,0.2916666666666667,-27778,0.8921275100284641,576620.0,21.714285714285715,16.0,35.71428571428572,0,27.2,8.5,22.3,0.0,0.0,0.0,0,0,S0,0,258.0
2023-09-17,44,2,4,3,61,123.14285714285714,116.42857142857144,431029,29022,3748,252,302183,782233,0,833,1461,262867,Singapore,114,766234,1047394,0.3826086956521739,-281160,0.7315616362499343,45543.0,123.14285714285714,116.42857142857144,5.766871165644154,0,28.6,2.7,15.4,0.0,0.0,0.0,0,0,S0,0,259.0
2023-09-17,35,24,14,5,25,110.28571428571428,93.14285714285714,313685,283654,29055,414,128213,235788,316019,14038,8790,96234,Shanghai,103,755021,670869,0.33653846153846156,84152,1.1254356283631701,1379671.0,110.28571428571428,93.14285714285714,18.40490797546012,0,24.8,0.9,10.5,0.0,0.0,0.0,0,0,S0,0,259.0
2023-09-17,25,3,27,6,66,91.57142857142856,87.57142857142857,227707,291835,20044,5293,422351,157475,6228,11624,0,278084,Rotterdam,127,967230,453411,0.1953125,513819,2.133225410884582,2959520.0,91.57142857142856,87.57142857142857,4.567699836867846,0,18.4,14.9,15.6,0.0,0.0,0.0,0,0,S3,3,259.0
2023-09-17,11,1,4,2,38,61.0,57.285714285714285,451911,0,3656,3147,94543,97901,0,1657,0,63217,Antwerp,56,553257,162775,0.19298245614035087,390482,3.39888558509854,-230735.0,61.0,57.285714285714285,6.483790523690774,1,19.6,3.0,14.5,0.0,0.0,0.0,0,0,S3,3,259.0
2023-09-17,13,1,4,0,8,18.428571428571427,16.285714285714285,67309,73550,3233,0,8062,177695,0,2202,0,17942,Hamburg,26,152154,197839,0.48148148148148145,-45685,0.7690760210270926,929536.0,18.428571428571427,16.285714285714285,13.157894736842103,0,18.8,0.6,15.8,0.0,0.0,0.0,0,0,S0,0,259.0
2023-09-17,45,2,7,2,8,62.285714285714285,52.42857142857143,299292,16651,6917,357,21300,256893,3669,3003,696,3883,Busan,64,344517,268144,0.6923076923076923,76373,1.2848160510171736,104925.0,62.285714285714285,52.42857142857143,18.801089918256125,0,24.0,14.9,17.2,0.0,0.0,0.0,0,0,S1,1,259.0
2023-09-17,8,3,7,0,6,22.857142857142858,16.0,139980,29471,4798,0,261096,160706,0,568,0,58848,Nhava Sheva,24,435345,220122,0.32,215223,1.9777351753337906,771470.0,22.857142857142858,16.0,42.85714285714286,0,27.1,9.3,25.0,0.0,0.0,0.0,0,0,S2,2,259.0
2023-09-18,7,2,12,1,35,60.57142857142857,60.57142857142857,56132,52291,9375,0,69476,106955,7382,2339,0,145990,Antwerp,57,187274,262666,0.1206896551724138,-75392,0.7129711764325172,7523.0,60.57142857142857,60.57142857142857,0.0,0,19.4,18.5,34.4,0.0,0.0,0.0,0,0,S4,4,260.0
2023-09-18,39,3,8,1,10,61.42857142857143,45.285714285714285,208275,5674,11216,178,14149,188867,5424,3003,348,4034,Busan,61,239492,201676,0.6290322580645161,37816,1.187502789113285,97930.0,61.42857142857143,45.285714285714285,35.64668769716089,0,24.2,1.6,12.3,0.0,0.0,0.0,0,0,S0,0,260.0
2023-09-18,11,3,3,0,3,18.428571428571427,16.428571428571427,203779,75448,490,0,21001,233926,36792,3491,0,1712,Hamburg,20,300718,275921,0.5238095238095238,24797,1.0898659766165801,581604.0,18.428571428571427,16.428571428571427,12.173913043478262,0,20.1,2.0,19.8,0.0,0.0,0.0,0,0,S0,0,260.0
2023-09-18,6,2,11,0,5,23.0,14.857142857142858,69133,32338,4416,0,73602,138641,0,3819,0,18004,Nhava Sheva,24,179489,160464,0.24,19025,1.1185554482285858,625444.0,23.0,14.857142857142858,54.8076923076923,0,26.2,16.6,25.0,0.0,0.0,0.0,0,0,S0,0,260.0
2023-09-18,20,4,23,8,49,91.71428571428572,86.71428571428571,137264,93836,11085,3275,137364,176803,173361,14559,7015,121299,Rotterdam,104,382824,493037,0.19047619047619047,-110213,0.7764594209776934,2630981.0,91.71428571428572,86.71428571428571,5.7660626029654205,0,18.9,10.3,31.4,0.0,0.0,0.0,0,0,S4,4,260.0
2023-09-18,41,40,23,5,25,112.85714285714286,90.42857142857144,602885,612173,21111,2310,92601,206247,157628,22107,8833,30795,Shanghai,134,1331080,425610,0.3037037037037037,905470,3.1274567621607523,2603141.0,112.85714285714286,90.42857142857144,24.802527646129523,1,26.7,0.1,13.7,0.0,0.0,0.0,0,0,S3,3,260.0
2023-09-18,51,0,9,5,111,127.0,114.28571428571428,809644,0,7079,252,1062391,552475,0,3370,2156,358393,Singapore,176,1879366,916394,0.288135593220339,962972,2.0508252445724824,257554.0,127.0,114.28571428571428,11.125000000000009,1,28.0,3.5,15.8,0.0,0.0,0.0,0,0,S3,3,260.0
2023-09-19,12,3,17,7,31,89.85714285714286,87.57142857142857,36895,294257,7127,0,158810,85554,0,5965,10842,120392,Rotterdam,70,497089,222753,0.16901408450704225,274336,2.231560376020184,2107333.0,89.85714285714286,87.57142857142857,2.610114192495929,0,16.8,1.2,41.3,1.0,0.0,0.7,0,0,S3,3,261.0
2023-09-19,37,34,19,4,26,113.71428571428572,85.14285714285714,252091,311584,30160,1962,96570,330644,217692,21750,7164,78558,Shanghai,120,692367,655808,0.30578512396694213,36559,1.0557448891369285,2389861.0,113.71428571428572,85.14285714285714,33.55704697986579,0,28.2,0.0,20.7,0.0,0.0,0.0,0,0,S4,4,261.0
2023-09-19,37,2,6,2,64,125.85714285714286,114.85714285714286,708789,6651,2892,0,377648,533236,0,5421,1208,278272,Singapore,111,1095980,818137,0.33035714285714285,277843,1.3396028542861962,506595.0,125.85714285714286,114.85714285714286,9.577114427860696,0,28.3,0.8,14.8,0.0,0.0,0.0,0,0,S4,4,261.0
2023-09-19,9,1,11,0,5,22.714285714285715,16.571428571428573,151629,47644,7081,0,217439,130600,0,1137,0,100625,Nhava Sheva,26,423793,232362,0.3333333333333333,191431,1.8238402843826254,513583.0,22.714285714285715,16.571428571428573,37.06896551724137,0,26.6,11.3,24.2,0.0,0.0,0.0,0,0,S2,2,261.0
2023-09-19,33,2,11,0,4,58.85714285714285,43.142857142857146,130285,0,8827,0,5006,148199,6072,4254,0,15777,Busan,50,144118,174302,0.6470588235294118,-30184,0.8268245526468276,150271.0,58.85714285714285,43.142857142857146,36.423841059602616,0,24.1,0.0,10.4,0.0,0.0,0.0,0,0,S0,0,261.0
2023-09-19,15,3,5,3,36,59.85714285714285,61.71428571428572,32965,89937,2746,0,185866,402105,0,2506,6918,65504,Antwerp,62,311514,477033,0.23809523809523808,-165519,0.6530226357031155,-173787.0,59.85714285714285,61.71428571428572,-3.0092592592592884,0,17.1,0.1,35.1,0.0,0.0,0.0,0,0,S0,0,261.0
2023-09-19,12,1,0,0,4,17.857142857142858,16.285714285714285,97073,42971,0,0,45505,159235,0,0,0,24118,Hamburg,17,185549,183353,0.6666666666666666,2196,1.0119713777719603,391890.0,17.857142857142858,16.285714285714285,9.649122807017555,0,17.4,0.2,31.2,0.0,0.0,0.0,0,0,S0,0,261.0
2023-09-20,13,2,14,2,42,62.0,63.0,159582,52306,6957,0,173683,108366,0,60990,922,86374,Antwerp,73,392528,256652,0.17567567567567569,135876,1.5294113063163104,177909.0,62.0,63.0,-1.5873015873015872,0,19.0,0.2,33.7,0.0,0.0,0.0,0,0,S2,2,262.0
2023-09-20,26,0,6,2,6,55.71428571428572,42.85714285714285,203432,0,8310,357,15885,98763,0,1532,696,2986,Busan,40,227984,103977,0.6341463414634146,124007,2.1926176691223143,86285.0,55.71428571428572,42.85714285714285,30.00000000000005,0,22.6,22.9,25.8,0.0,0.0,0.0,0,0,S3,3,262.0
2023-09-20,8,1,4,0,3,18.285714285714285,17.428571428571427,156955,0,0,0,36983,53154,35594,5102,0,0,Hamburg,16,193938,93850,0.47058823529411764,100088,2.0664457491129555,450021.0,18.285714285714285,17.428571428571427,4.91803278688525,0,19.1,0.6,26.2,0.0,0.0,0.0,0,0,S3,3,262.0
2023-09-20,8,4,5,0,5,22.428571428571427,16.857142857142858,93740,79297,6133,0,16103,132124,646,1376,0,614,Nhava Sheva,22,195273,134760,0.34782608695652173,60513,1.4490319899674238,579940.0,22.428571428571427,16.857142857142858,33.05084745762711,0,26.7,11.5,23.2,0.0,0.0,0.0,0,0,S1,1,262.0
2023-09-20,20,1,9,5,43,89.14285714285714,86.0,94561,34226,5062,0,318231,161907,0,1942,5672,165937,Rotterdam,78,452080,335458,0.25316455696202533,116622,1.3476460610685657,1901755.0,89.14285714285714,86.0,3.6544850498338826,0,18.8,0.1,36.0,0.0,0.0,0.0,0,0,S4,4,262.0
2023-09-20,32,23,13,4,17,111.71428571428572,96.42857142857144,354129,274829,12135,4294,91229,336715,166467,28943,5439,39326,Shanghai,89,736616,576890,0.35555555555555557,159726,1.2768720607532444,1639074.0,111.71428571428572,96.42857142857144,15.851851851851842,0,26.6,4.5,21.7,0.0,0.0,0.0,0,0,S1,1,262.0
2023-09-20,48,0,3,2,60,125.42857142857144,114.57142857142856,589949,0,8608,0,406639,667750,0,1500,2696,300108,Singapore,113,1005196,972054,0.42105263157894735,33142,1.0340937498392582,595571.0,125.42857142857144,114.57142857142856,9.476309226932699,0,27.4,8.2,13.2,0.0,0.0,0.0,0,0,S0,0,262.0
2023-09-21,39,41,16,5,23,111.57142857142856,112.28571428571428,247628,364874,12007,2139,72387,326569,205537,28740,6620,26086,Shanghai,124,699035,593552,0.312,105483,1.1777128579924623,1457751.0,111.57142857142856,112.28571428571428,-0.6361323155216357,0,22.9,3.6,15.6,0.0,0.0,0.0,0,0,S0,0,263.0
2023-09-21,22,3,12,5,47,88.71428571428571,88.0,86132,103634,5085,511,459309,77256,3114,11632,10477,136350,Rotterdam,89,654671,238829,0.24444444444444444,415842,2.741158983377298,1904240.0,88.71428571428571,88.0,0.8116883116883048,0,17.0,19.0,28.8,0.0,0.0,0.0,0,0,S3,3,263.0
2023-09-21,5,0,8,1,7,23.0,16.285714285714285,64662,0,9214,0,150591,53325,0,1137,0,0,Nhava Sheva,21,224467,54462,0.22727272727272727,170005,4.121458604924444,637581.0,23.0,16.285714285714285,41.2280701754386,0,26.9,15.3,17.8,0.0,0.0,0.0,0,0,S3,3,263.0
2023-09-21,40,1,4,4,82,126.85714285714286,116.0,638552,0,964,5679,237375,377473,266,8903,513,375027,Singapore,131,882570,762182,0.30303030303030304,120388,1.157950256040872,476808.0,126.85714285714286,116.0,9.359605911330053,0,26.5,7.3,17.3,0.0,0.0,0.0,0,0,S0,0,263.0
2023-09-21,43,1,10,0,10,57.57142857142857,45.142857142857146,255722,0,8818,0,14768,171722,8157,4758,0,8117,Busan,64,279308,192754,0.6615384615384615,86554,1.4490311535368732,165446.0,57.57142857142857,45.142857142857146,27.53164556962024,0,21.2,13.6,24.1,0.0,0.0,0.0,0,0,S4,4,263.0
2023-09-21,16,5,8,3,39,64.0,64.42857142857143,392563,75479,2167,358,94959,161087,28549,7035,5311,189411,Antwerp,71,565526,391393,0.2222222222222222,174133,1.4449020679928666,528176.0,64.0,64.42857142857143,-0.6651884700665219,0,17.2,23.4,29.3,0.0,0.0,0.0,0,0,S1,1,263.0
2023-09-21,8,2,1,1,4,17.428571428571427,17.571428571428573,15341,45583,0,1966,78875,172688,0,1816,0,8577,Hamburg,16,141765,183081,0.47058823529411764,-41316,0.7743251657727138,252797.0,17.428571428571427,17.571428571428573,-0.8130081300813181,0,20.1,0.0,19.5,0.0,0.0,0.0,0,0,S4,4,263.0
2023-09-22,39,29,10,3,24,111.14285714285714,112.42857142857144,219195,195587,20449,1162,42684,420061,259624,9620,0,59829,Shanghai,105,479077,749134,0.36792452830188677,-270057,0.6395068979556422,1171171.0,111.14285714285714,112.42857142857144,-1.1435832274460154,0,21.5,17.4,14.7,0.0,0.0,0.0,0,0,S0,0,264.0
2023-09-22,21,3,14,5,50,89.57142857142857,87.28571428571429,316230,110424,10667,193,164713,186689,9818,6464,12109,99761,Rotterdam,93,602227,314841,0.22340425531914893,287386,1.9127911777971174,1946148.0,89.57142857142857,87.28571428571429,2.6186579378068644,0,13.3,5.7,24.0,0.0,0.0,0.0,0,0,S4,4,264.0
2023-09-22,5,4,6,1,5,23.0,16.428571428571427,141154,98970,4043,0,26383,28121,2383,0,0,42162,Nhava Sheva,21,270550,72666,0.22727272727272727,197884,3.723148058953858,826303.0,23.0,16.428571428571427,40.000000000000014,0,26.5,13.8,13.5,0.0,0.0,0.0,0,0,S3,3,264.0
2023-09-22,46,2,5,5,51,124.28571428571428,118.71428571428572,719720,59521,3392,0,179395,743809,0,3118,3382,167234,Singapore,109,962028,917543,0.41818181818181815,44485,1.0484815987026235,454795.0,124.28571428571428,118.71428571428572,4.693140794223813,0,26.3,9.2,18.3,0.0,0.0,0.0,0,0,S0,0,264.0
2023-09-22,36,3,8,1,11,58.57142857142857,45.42857142857143,128352,0,14111,138,22276,286582,6693,1835,718,5244,Busan,59,164877,301072,0.6,-136195,0.5476313053644797,109928.0,58.57142857142857,45.42857142857143,28.93081761006288,0,20.6,0.4,11.2,0.0,0.0,0.0,0,0,S0,0,264.0
2023-09-22,11,0,7,4,47,64.85714285714286,61.57142857142857,107184,0,3112,0,152043,396446,0,17417,3131,203102,Antwerp,69,262339,620096,0.15714285714285714,-357757,0.42306123074293217,184988.0,64.85714285714286,61.57142857142857,5.336426914153143,0,13.5,5.4,23.1,0.0,0.0,0.0,0,0,S0,0,264.0
2023-09-22,8,1,5,0,2,17.571428571428573,17.0,182741,78514,2326,0,0,305024,0,4928,0,10941,Hamburg,16,263581,320893,0.47058823529411764,-57312,0.8213958503431039,-31451.0,17.571428571428573,17.0,3.361344537815135,0,16.2,4.8,19.3,0.0,0.0,0.0,0,0,S0,0,264.0
2023-09-23,13,3,7,4,34,64.14285714285714,62.71428571428572,153544,8711,2947,358,152327,192856,0,14813,6735,130538,Antwerp,61,317887,344942,0.20967741935483872,-27055,0.921563852578542,74768.0,64.14285714285714,62.71428571428572,2.2779043280182036,0,13.1,0.3,23.8,0.0,0.0,0.0,0,0,S0,0,265.0
2023-09-23,41,0,11,2,7,57.0,44.0,207913,0,9458,316,19658,224777,0,10478,1067,2791,Busan,61,237345,239113,0.6612903225806451,-1768,0.992601855182047,156603.0,57.0,44.0,29.545454545454547,0,20.1,0.0,22.7,0.0,0.0,0.0,0,0,S0,0,265.0
2023-09-23,6,0,2,1,3,17.571428571428573,17.571428571428573,50730,0,1822,0,8427,53163,0,1177,0,2799,Hamburg,12,60979,57139,0.46153846153846156,3840,1.0671858592929646,-13392.0,17.571428571428573,17.571428571428573,0.0,0,13.8,9.6,22.5,0.0,0.0,0.0,0,0,S0,0,265.0
2023-09-23,6,5,3,1,5,22.571428571428573,16.428571428571427,67971,73514,186,0,11012,59926,4766,0,0,40596,Nhava Sheva,20,152683,105288,0.2857142857142857,47395,1.4501324924730978,901476.0,22.571428571428573,16.428571428571427,37.39130434782611,0,26.2,40.0,17.8,0.0,0.0,0.0,0,0,S4,4,265.0
2023-09-23,16,1,10,5,49,91.71428571428572,88.85714285714286,174213,169798,4466,557,374664,130640,0,8154,5783,128059,Rotterdam,81,723698,272636,0.1951219512195122,451062,2.654437952295543,1948854.0,91.71428571428572,88.85714285714286,3.215434083601291,0,13.6,3.4,20.5,0.0,0.0,0.0,0,0,S3,3,265.0
2023-09-23,38,27,13,6,22,111.57142857142856,106.42857142857144,286482,114343,24146,1242,46829,349319,265673,4982,5066,9014,Shanghai,106,473042,634054,0.35514018691588783,-161012,0.7460583072446396,860321.0,111.57142857142856,106.42857142857144,4.832214765100639,0,21.2,13.8,19.3,0.0,0.0,0.0,0,0,S0,0,265.0
2023-09-23,41,1,3,4,61,123.42857142857144,119.0,1018662,13040,1263,252,550926,486289,3008,3118,5154,255728,Singapore,110,1584143,753297,0.36936936936936937,830846,2.1029433238904125,1988516.0,123.42857142857144,119.0,3.721488595438189,1,26.7,3.6,13.7,0.0,0.0,0.0,0,0,S3,3,265.0
2023-09-24,16,3,17,6,37,84.85714285714286,91.0,195724,128595,22625,5074,308767,60993,0,8147,4309,53043,Rotterdam,79,660785,126492,0.2,534293,5.2238859067300165,1969328.0,84.85714285714286,91.0,-6.750392464678175,1,14.5,0.0,20.9,0.0,0.0,0.0,0,0,S3,3,266.0
2023-09-24,41,1,6,4,68,124.28571428571428,121.0,613982,14638,12688,252,202649,556746,0,2037,4207,288281,Singapore,120,844209,851271,0.33884297520661155,-7062,0.9917030044451127,2262614.0,124.28571428571428,121.0,2.7154663518299813,0,26.0,45.9,16.1,0.0,0.0,0.0,0,0,S4,4,266.0
2023-09-24,5,3,6,0,5,21.857142857142858,17.0,220335,76731,4869,0,146574,144616,2383,0,0,39668,Nhava Sheva,19,448509,186667,0.25,261842,2.4027096235026892,948095.0,21.857142857142858,17.0,28.571428571428577,0,26.3,15.6,12.8,0.0,0.0,0.0,0,0,S3,3,266.0
2023-09-24,32,30,8,4,16,109.71428571428572,105.28571428571428,321891,216424,10959,1702,33243,285114,285736,13208,6920,60395,Shanghai,90,584219,651373,0.3516483516483517,-67154,0.8969025475379736,709015.0,109.71428571428572,105.28571428571428,4.206241519674371,0,23.8,3.0,18.0,0.0,0.0,0.0,0,0,S0,0,266.0
2023-09-24,38,0,4,1,9,55.285714285714285,50.142857142857146,219260,0,2471,178,12597,278585,0,405,348,8924,Busan,52,234506,288262,0.7169811320754716,-53756,0.8135140479353923,26474.0,55.285714285714285,50.142857142857146,10.256410256410248,0,21.2,0.0,28.4,0.0,0.0,0.0,0,0,S0,0,266.0
2023-09-24,12,0,4,0,30,62.71428571428572,65.85714285714286,101644,0,1190,0,144765,245188,0,11510,0,22548,Antwerp,46,247599,279246,0.2553191489361702,-31647,0.8866666427929396,-347361.0,62.71428571428572,65.85714285714286,-4.772234273318865,0,13.9,0.0,18.5,0.0,0.0,0.0,0,0,S0,0,266.0
2023-09-24,13,2,3,0,6,17.285714285714285,18.857142857142858,132487,70039,0,0,47884,60054,34906,4291,0,29520,Hamburg,24,250410,128771,0.52,121639,1.9445997577113037,153932.0,17.285714285714285,18.857142857142858,-8.333333333333341,0,13.9,0.0,15.6,0.0,0.0,0.0,0,0,S2,2,266.0
2023-09-25,12,2,12,3,35,63.71428571428572,65.14285714285714,92928,0,7420,3626,78124,121456,61504,7357,2957,117501,Antwerp,64,182098,310775,0.18461538461538463,-128677,0.5859461477076737,-400646.0,63.71428571428572,65.14285714285714,-2.1929824561403324,0,16.2,0.0,17.3,0.0,0.0,0.0,0,0,S0,0,267.0
2023-09-25,39,1,14,2,13,56.42857142857143,59.0,199366,0,16075,357,20285,188836,0,6928,696,5376,Busan,69,236083,201836,0.5571428571428572,34247,1.1696715666602258,22905.0,56.42857142857143,59.0,-4.35835351089588,0,21.9,0.8,17.6,0.0,0.0,0.0,0,0,S0,0,267.0
2023-09-25,13,3,3,0,3,17.571428571428573,19.0,102295,91657,2444,0,25950,254688,0,1614,0,198,Hamburg,22,222346,256500,0.5652173913043478,-34154,0.8668426243952265,94981.0,17.571428571428573,19.0,-7.518796992481196,0,14.8,0.0,17.4,0.0,0.0,0.0,0,0,S0,0,267.0
2023-09-25,5,7,15,0,4,22.857142857142858,16.571428571428573,51889,62714,4603,0,39604,30016,33399,568,0,0,Nhava Sheva,31,158810,63983,0.15625,94827,2.4820267566891725,1023897.0,22.857142857142858,16.571428571428573,37.93103448275861,0,26.6,21.4,15.3,0.0,0.0,0.0,0,0,S3,3,267.0
2023-09-25,24,6,14,8,49,84.42857142857143,90.42857142857144,53478,215157,11420,2526,126922,194105,1321,6341,5539,115428,Rotterdam,101,409503,322734,0.23529411764705882,86769,1.2688521542441942,2166310.0,84.42857142857143,90.42857142857144,-6.635071090047408,0,16.3,0.0,20.2,0.0,0.0,0.0,0,0,S4,4,267.0
2023-09-25,33,37,14,4,24,106.57142857142856,107.28571428571428,203828,222029,10253,828,149741,263053,238556,7317,13929,50001,Shanghai,112,586679,572856,0.2920353982300885,13823,1.0241281855681261,-182632.0,106.57142857142856,107.28571428571428,-0.6657789613848278,0,24.7,1.2,9.5,0.0,0.0,0.0,0,0,S0,0,267.0
2023-09-25,42,1,8,4,73,117.42857142857144,121.71428571428572,551887,13040,20737,712,540069,619006,3008,5228,3627,274089,Singapore,128,1126445,904958,0.32558139534883723,221487,1.2447469995878266,1521129.0,117.42857142857144,121.71428571428572,-3.5211267605633734,0,28.1,0.4,20.4,0.0,0.0,0.0,0,0,S1,1,267.0
2023-09-26,43,0,3,3,59,117.0,123.71428571428572,327516,0,4509,4865,408898,655191,0,1666,1027,212009,Singapore,108,745788,869893,0.3944954128440367,-124105,0.8573320427546345,1119181.0,117.0,123.71428571428572,-5.427251732101623,0,28.2,0.6,24.1,0.0,0.0,0.0,0,0,S0,0,268.0
2023-09-26,40,37,7,4,18,104.57142857142856,112.14285714285714,190105,492638,10675,2883,101528,411169,302013,6220,3493,7907,Shanghai,106,797829,730802,0.37383177570093457,67027,1.0917155512497896,-152164.0,104.57142857142856,112.14285714285714,-6.751592356687909,0,25.0,1.1,11.2,0.0,0.0,0.0,0,0,S0,0,268.0
2023-09-26,19,2,16,8,43,87.0,87.57142857142857,128248,102245,2813,1244,433630,56145,0,16252,10410,65856,Rotterdam,88,668180,148663,0.21348314606741572,519517,4.494564924931389,2411491.0,87.0,87.57142857142857,-0.6525285481239781,0,17.1,0.0,14.5,0.0,0.0,0.0,0,0,S3,3,268.0
2023-09-26,10,1,6,1,4,22.285714285714285,16.714285714285715,199278,7197,10687,0,38427,35420,0,568,2920,2665,Nhava Sheva,22,255589,41573,0.43478260869565216,214016,6.147808726607976,1046482.0,22.285714285714285,16.714285714285715,33.33333333333332,0,26.7,6.9,14.0,0.0,0.0,0.0,0,0,S3,3,268.0
2023-09-26,7,1,3,1,3,17.285714285714285,19.285714285714285,240294,23261,622,0,38822,104106,0,3161,1528,2799,Hamburg,15,302999,111594,0.4375,191405,2.715166450109772,284190.0,17.285714285714285,19.285714285714285,-10.370370370370372,0,14.6,0.0,10.7,0.0,0.0,0.0,0,0,S3,3,268.0
2023-09-26,44,1,5,1,4,57.142857142857146,60.285714285714285,151577,380,10254,0,8823,257511,1754,1376,232,1836,Busan,55,171034,262709,0.7857142857142857,-91675,0.6510372654257547,-38586.0,57.142857142857146,60.285714285714285,-5.213270142180089,0,22.2,4.3,10.3,0.0,0.0,0.0,0,0,S0,0,268.0
2023-09-26,18,0,11,2,27,63.142857142857146,66.42857142857143,253643,0,6566,609,39202,299278,0,12725,2375,120628,Antwerp,58,300020,435006,0.3050847457627119,-134986,0.6896900509646972,-370113.0,63.142857142857146,66.42857142857143,-4.946236559139783,0,16.4,0.0,12.4,0.0,0.0,0.0,0,0,S0,0,268.0
2023-09-27,13,2,7,4,31,60.85714285714285,66.14285714285714,83709,0,2044,604,167429,252226,46889,10629,2139,68791,Antwerp,57,253786,380674,0.22413793103448276,-126888,0.6666736717672556,-632877.0,60.85714285714285,66.14285714285714,-7.991360691144718,0,17.8,0.0,17.9,0.0,0.0,0.0,0,0,S0,0,269.0
